# Constructed from biom file
#OTU ID	MCT.f.0556	MCT.f.0305	MCT.f.0336	MCT.f.0557	MCT.f.0558	MCT.f.0319	MCT.f.0318	MCT.f.0624	MCT.f.0524	MCT.f.0051	MCT.f.0403	MCT.f.0374	MCT.f.0252	MCT.f.0134	MCT.f.0611	MCT.f.0405	MCT.f.0543	MCT.f.0439	MCT.f.0067	MCT.f.0627	MCT.f.0013	MCT.f.0457	MCT.f.0357	MCT.f.0441	MCT.f.0153	MCT.f.0608	MCT.f.0578	MCT.f.0306	MCT.f.0492	MCT.f.0255	MCT.f.0250	MCT.f.0438	MCT.f.0574	MCT.f.0573	MCT.f.0335	MCT.f.0066	MCT.f.0607	MCT.f.0590	MCT.f.0422	MCT.f.0541	MCT.f.0424	MCT.f.0081	MCT.f.0442	MCT.f.0048	MCT.f.0473	MCT.f.0218	MCT.f.0356	MCT.f.0539	MCT.f.0220	MCT.f.0456	MCT.f.0355	MCT.f.0169	MCT.f.0083	MCT.f.0525	MCT.f.0216	MCT.f.0303	MCT.f.0235	MCT.f.0117	MCT.f.0115	MCT.f.0458	MCT.f.0560	MCT.f.0421	MCT.f.0119	MCT.f.0388	MCT.f.0135	MCT.f.0166	MCT.f.0423	MCT.f.0440	MCT.f.0271	MCT.f.0219	MCT.f.0098	MCT.f.0068	MCT.f.0269	MCT.f.0593	MCT.f.0609	MCT.f.0390	MCT.f.0459	MCT.f.0233	MCT.f.0575	MCT.f.0065	MCT.f.0304	MCT.f.0354	MCT.f.0012	MCT.f.0152	MCT.f.0489	MCT.f.0302	MCT.f.0522	MCT.f.0352	MCT.f.0016	MCT.f.0063	MCT.f.0476	MCT.f.0133	MCT.f.0406	MCT.f.0595	MCT.f.0301	MCT.f.0369	MCT.f.0267	MCT.f.0080	MCT.f.0540	MCT.f.0149	MCT.f.0437	MCT.f.0559	MCT.f.0148	MCT.f.0628	MCT.f.0014	MCT.f.0114	MCT.f.0408	MCT.f.0592	MCT.f.0254	MCT.f.0322	MCT.f.0321	MCT.f.0337	MCT.f.0472	MCT.f.0118	MCT.f.0391	MCT.f.0323	MCT.f.0610	MCT.f.0338	MCT.f.0544	MCT.f.0455	MCT.f.0340	MCT.f.0049	MCT.f.0387	MCT.f.0425
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae	31.0	33.0	13.0	20.0	10.0	64.0	54.0	5.0	36.0	43.0	41.0	66.0	31.0	2213.0	6.0	123.0	46.0	105.0	167.0	99.0	98.0	57.0	34.0	20.0	286.0	14.0	7.0	13.0	133.0	35.0	21.0	106.0	1.0	1.0	31.0	14.0	2.0	359.0	700.0	121.0	1761.0	38.0	45.0	122.0	157.0	131.0	17.0	156.0	207.0	42.0	31.0	13.0	74.0	46.0	130.0	35.0	1044.0	34.0	29.0	49.0	16.0	1301.0	45.0	68.0	49.0	12.0	317.0	44.0	533.0	376.0	4620.0	5.0	76.0	466.0	1.0	63.0	37.0	284.0	4.0	44.0	19.0	10.0	62.0	164.0	93.0	30.0	16.0	25.0	318.0	23.0	850.0	109.0	40.0	271.0	17.0	67.0	137.0	103.0	369.0	623.0	129.0	11.0	657.0	6.0	46.0	1.0	47.0	181.0	36.0	18.0	22.0	4.0	608.0	61.0	11.0	44.0	1.0	9.0	49.0	12.0	6.0	46.0	16.0	125.0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae	0.0	0.0	1.0	0.0	0.0	6.0	1.0	73.0	0.0	0.0	3.0	0.0	0.0	0.0	947.0	12.0	1.0	2.0	1.0	91.0	0.0	0.0	2.0	0.0	0.0	224.0	0.0	0.0	2.0	1.0	1.0	0.0	0.0	0.0	7.0	0.0	174.0	0.0	1.0	1.0	3.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	0.0	2.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	7.0	3.0	0.0	1.0	4.0	6.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1219.0	2.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	4.0	1.0	0.0	0.0	1.0	4.0	3.0	7.0	2.0	3.0	196.0	10.0	0.0	0.0	3.0	0.0	1.0	0.0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae	11.0	1692.0	5.0	2.0	1.0	794.0	184.0	136.0	242.0	7.0	23.0	114.0	4.0	272.0	1110.0	25.0	7.0	4.0	110.0	317.0	441.0	7.0	258.0	2.0	1.0	216.0	414.0	1235.0	115.0	3.0	17.0	10.0	118.0	76.0	10.0	56.0	61.0	4309.0	698.0	1.0	923.0	8.0	3.0	8.0	2.0	2.0	148.0	6.0	4.0	5.0	76.0	64.0	15.0	2484.0	5.0	499.0	4.0	30.0	35.0	16.0	3.0	1937.0	75.0	47.0	25.0	54.0	349.0	2.0	1155.0	2.0	5.0	50.0	110.0	14749.0	123.0	36.0	7.0	6.0	170.0	28.0	1603.0	83.0	67.0	1.0	217.0	794.0	304.0	150.0	669.0	18.0	11.0	36.0	15.0	13203.0	252.0	39.0	608.0	4.0	46.0	13.0	0.0	1.0	3.0	38.0	226.0	14.0	26.0	27548.0	6.0	284.0	255.0	4.0	7.0	60.0	10.0	403.0	261.0	5.0	5.0	3.0	3.0	3.0	19.0	63.0
k__Bacteria;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Peptoniphilaceae	0.0	1.0	0.0	2.0	0.0	0.0	2.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	4.0	1.0	2.0	0.0	3.0	1.0	1.0	0.0	2.0	1.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	0.0	0.0	1.0	1.0	4.0	0.0	1.0	2.0	0.0	5.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	2.0	8.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	97.0	0.0	0.0	0.0	0.0	0.0	1.0	13.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
k__Bacteria;p__Proteobacteria;Other;Other;Other	4.0	5.0	3.0	10.0	6.0	2.0	0.0	5.0	1.0	1.0	47.0	6.0	1.0	6.0	30.0	106.0	1.0	6.0	4.0	54.0	3.0	0.0	2.0	0.0	1.0	4.0	0.0	3.0	6.0	0.0	3.0	1.0	0.0	0.0	20.0	8.0	0.0	79.0	0.0	0.0	1.0	2.0	0.0	3.0	1.0	0.0	2.0	2.0	10.0	3.0	0.0	2.0	2.0	2.0	2.0	4.0	0.0	9.0	11.0	2.0	10.0	0.0	27.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	4.0	1.0	1.0	69.0	6.0	0.0	7.0	2.0	0.0	2.0	5.0	1.0	1.0	0.0	20.0	7.0	0.0	4.0	3.0	5.0	2.0	0.0	39.0	10.0	2.0	0.0	0.0	10.0	4.0	3.0	3.0	2.0	1.0	3.0	0.0	1.0	53.0	66.0	1.0	1.0	0.0	4.0	2.0	9.0	0.0	9.0	1.0	12.0	1.0	1.0	7.0	1.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;Other;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0	0.0	6.0	0.0	0.0	0.0	1.0	0.0	1.0	8.0	0.0	7.0	2.0	0.0	2.0	0.0	0.0	1.0	2.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	2.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	5.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;Other;Other	1.0	25.0	0.0	1.0	2.0	0.0	0.0	1.0	0.0	5.0	2.0	9.0	5.0	10.0	7.0	18.0	2.0	12.0	0.0	4.0	4.0	7.0	0.0	2.0	0.0	3.0	0.0	8.0	15.0	6.0	5.0	17.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	6.0	1.0	5.0	7.0	1.0	0.0	0.0	2.0	0.0	15.0	0.0	1.0	3.0	0.0	1.0	22.0	1.0	1.0	3.0	19.0	3.0	4.0	1.0	4.0	1.0	0.0	0.0	9.0	4.0	0.0	13.0	0.0	3.0	1.0	2.0	2.0	34.0	1.0	0.0	0.0	16.0	0.0	1.0	3.0	9.0	38.0	0.0	0.0	11.0	0.0	8.0	1.0	6.0	1.0	11.0	4.0	0.0	1.0	1.0	7.0	29.0	2.0	6.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	0.0	1.0	4.0	4.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	15.0	3.0	1.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;Other	4.0	20.0	2.0	10.0	5.0	1.0	3.0	0.0	0.0	8.0	8.0	5.0	5.0	15.0	65.0	24.0	9.0	26.0	5.0	3.0	5.0	10.0	4.0	3.0	4.0	26.0	0.0	7.0	16.0	1.0	3.0	23.0	0.0	1.0	11.0	5.0	2.0	8.0	1.0	3.0	9.0	4.0	1.0	9.0	2.0	6.0	0.0	2.0	5.0	11.0	0.0	3.0	6.0	0.0	3.0	17.0	5.0	1.0	3.0	17.0	4.0	0.0	7.0	2.0	0.0	5.0	0.0	11.0	5.0	4.0	12.0	0.0	1.0	8.0	12.0	2.0	18.0	3.0	0.0	7.0	24.0	0.0	0.0	2.0	9.0	30.0	0.0	0.0	8.0	11.0	6.0	1.0	3.0	10.0	9.0	0.0	5.0	4.0	9.0	3.0	12.0	8.0	5.0	2.0	1.0	0.0	1.0	7.0	0.0	1.0	1.0	1.0	2.0	4.0	1.0	1.0	12.0	0.0	1.0	2.0	1.0	8.0	1.0	1.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae	5.0	2.0	2.0	0.0	12.0	0.0	13.0	21.0	6.0	0.0	4.0	1.0	16.0	12.0	0.0	1.0	0.0	11.0	14.0	1.0	12.0	2.0	0.0	6.0	1.0	0.0	3.0	0.0	23.0	1.0	10.0	17.0	5.0	5.0	0.0	40.0	10.0	13.0	1.0	7.0	11.0	0.0	5.0	4.0	2.0	3.0	5.0	1.0	10.0	6.0	2.0	9.0	2.0	85.0	13.0	1.0	0.0	9.0	15.0	1.0	3.0	14.0	0.0	3.0	1.0	4.0	2.0	8.0	7.0	10.0	1.0	5.0	2.0	4.0	0.0	7.0	1.0	13.0	6.0	1.0	0.0	0.0	0.0	0.0	5.0	6.0	4.0	2.0	1.0	11.0	0.0	3.0	4.0	2.0	2.0	1.0	11.0	10.0	4.0	1.0	7.0	0.0	0.0	2.0	4.0	1.0	8.0	6.0	1.0	13.0	3.0	6.0	0.0	2.0	1.0	6.0	15.0	0.0	6.0	3.0	1.0	4.0	3.0	1.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae	0.0	2.0	2.0	4.0	1.0	11.0	7.0	4.0	3.0	3.0	14.0	26.0	11.0	1.0	2.0	364.0	2.0	118.0	9.0	2.0	15.0	106.0	2.0	225.0	0.0	0.0	0.0	0.0	182.0	3.0	50.0	168.0	0.0	1.0	6.0	3.0	0.0	1.0	1.0	0.0	0.0	0.0	127.0	6.0	64.0	5.0	2.0	5.0	2.0	123.0	3.0	5.0	0.0	10.0	1.0	1.0	8.0	11.0	3.0	67.0	1.0	1.0	10.0	9.0	0.0	3.0	3.0	65.0	6.0	1.0	2.0	1.0	1.0	3.0	1.0	20.0	62.0	13.0	3.0	14.0	0.0	2.0	2.0	4.0	609.0	4.0	4.0	0.0	13.0	12.0	78.0	0.0	11.0	2.0	0.0	2.0	3.0	2.0	14.0	3.0	3592.0	1.0	3.0	0.0	10.0	0.0	3.0	2.0	7.0	6.0	0.0	4.0	103.0	6.0	2.0	15.0	0.0	2.0	1.0	5.0	1.0	2.0	4.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae	5643.0	3173.0	8.0	8295.0	7270.0	12.0	2.0	4.0	7.0	3753.0	1037.0	759.0	3610.0	2593.0	66795.0	4330.0	5466.0	4810.0	52.0	481.0	2290.0	2477.0	10.0	1178.0	526.0	23053.0	1.0	1140.0	17122.0	1631.0	4535.0	5161.0	0.0	0.0	91.0	38.0	3350.0	11251.0	1268.0	3559.0	6461.0	8.0	617.0	6872.0	433.0	3266.0	4.0	2445.0	3089.0	1999.0	3.0	3989.0	17.0	4.0	3933.0	3199.0	8800.0	856.0	1928.0	3402.0	7884.0	1231.0	2949.0	2176.0	45.0	3313.0	824.0	2641.0	13124.0	3527.0	9765.0	12.0	2702.0	7218.0	15566.0	1756.0	8771.0	2767.0	3.0	41.0	3319.0	5.0	758.0	1058.0	7181.0	4838.0	2.0	6.0	4477.0	55.0	3050.0	163.0	1176.0	7479.0	983.0	235.0	7706.0	11.0	8850.0	2152.0	5592.0	7164.0	2078.0	6.0	1410.0	84.0	117.0	9165.0	1534.0	18.0	4.0	12.0	1632.0	4064.0	432.0	15.0	19713.0	101.0	1880.0	894.0	19.0	5122.0	877.0	499.0
